"Date","nCtry","AUr","NZr","UKr","CNr","JPr","NWr","SDr","SWr","EKr","AUUIP","AUPPP","AUMF","AUTR","AUVOL","AUMA2-9","AUMA3-9","AUBB20","AUBB50","AUTSE","AUDC","NZUIP","NZPPP","NZMF","NZTR","NZVOL","NZMA2-9","NZMA3-9","NZBB20","NZBB50","NZTSE","NZDC","UKUIP","UKPPP","UKMF","UKTR","UKVOL","UKMA2-9","UKMA3-9","UKBB20","UKBB50","UKTSE","UKDC","CNUIP","CNPPP","CNMF","CNTR","CNVOL","CNMA2-9","CNMA3-9","CNBB20","CNBB50","CNTSE","CNDC","JPUIP","JPPPP","JPMF","JPTR","JPVOL","JPMA2-9","JPMA3-9","JPBB20","JPBB50","JPTSE","JPDC","NWUIP","NWPPP","NWMF","NWTR","NWVOL","NWMA2-9","NWMA3-9","NWBB20","NWBB50","NWTSE","NWDC","SDUIP","SDPPP","SDMF","SDTR","SDVOL","SDMA2-9","SDMA3-9","SDBB20","SDBB50","SDTSE","SDDC","SWUIP","SWPPP","SWMF","SWTR","SWVOL","SWMA2-9","SWMA3-9","SWBB20","SWBB50","SWTSE","SWDC","EKUIP","EKPPP","EKMF","EKTR","EKVOL","EKMA2-9","EKMA3-9","EKBB20","EKBB50","EKTSE","EKDC","rOneN","OneN","UIP","PPP","MF","TR","VOL","MA2-9","MA3-9","BB20","BB50","TSE","DC","wAU","wNZ","wUK","wCN","wJP","wNW","wSD","wSW","wEK","u","rPPP","ParaPP","L1","L2"
"2014-12",9,-0.0411778507742844,-0.00561224489795931,-0.00383680777593043,-0.0150849064735796,-0.00959532749269909,-0.0635425577416597,-0.0473001469742477,-0.0277833702436079,-0.0270943881653,1.29778958188622,0.935925439654018,-1.02639633035678,0.832509088702545,-0.986458606427136,-0.158326784745675,0.12164530720835,-0.674031638941928,-0.276119073110069,-1.02236734067083,-0.571442562309889,1.60404534819602,0.183031521902658,0,-0.898763285145979,0,0.780418748136772,0.395073579472308,1.48766829297844,1.31037398478312,0.235681528090484,-0.0591499281405435,-0.190565907490656,0.992313073460109,0.640305279368774,-1.35610334052199,0.206133045146338,0.750532790192478,0.867236416680767,1.71351106810134,1.4217989136508,1.68171761691467,-1.02113995500516,0.27044117725525,0.133884487874753,-0.301740598773708,1.22565961839368,-1.09084122186636,1.18877122813497,1.38813771628197,0.248298202732022,-0.278302762816313,-0.293111584493163,0.263944486827031,-0.915103825451211,0.272568753070182,1.2895458847133,-0.969369288302899,1.6510972546156,-1.255997353088,-1.17669919026951,-0.506451363009391,0.120183506127263,-1.65868223017892,1.46899997958773,0.536206973288894,0.543206899441098,-0.867014331424382,0.468170706952912,0,-1.79395087933384,-1.77446423644189,-1.25698588326337,-1.49408892696656,-0.196054635107276,0.925727630623327,-0.530523927849225,-0.544802690334638,-0.840414000202357,-0.512601232075871,0.25858874652208,-0.398971194152673,-0.548376960949957,-0.623289693692331,-1.27904210330665,0.00681910407958513,1.05543311610025,-1.23582775785249,-2.32020934197911,-0.372678572286722,1.31363519191863,-0.0385192179905197,0.586216364364045,0.524102182480965,-0.0635839957167995,0.474361151672117,0.165196904883694,-0.642599959079568,-0.83646166198279,-0.195918143089071,1.47839266896188,-0.103137459921029,0,0.301307080491924,0.203345185536991,-0.325134989187983,0.000835309966294802,1.08080063648176,-1.41977280860318,-0.0267808445043631,1.09396213511538,-0.000357039019146306,-8.79529983740471e-05,-0.00125989895916553,0.0017222521282527,-0.000428090923812959,0.0496217997391344,0.0059958367022883,1.27182990828988,0.052915603767301,0.000300553679251435,0.611052331504156,-0.0250974138526002,0.329365030023684,0.296695367940729,0.170269337561371,0.131810947256187,-0.0233469767006429,0.0846382391968109,0.0652495349928328,-0.0295840664183718,-0.259538979335809,-0.00931781332858761,19.4154208633708,1.99557126771076,1.99623956395121
"2015-01",9,-0.0502875321179493,-0.0702924576706002,-0.0354345872384132,-0.0876848065429382,0.0205211171662125,-0.0346073447056696,-0.0542353623748972,0.0786102062975027,-0.0670192546070573,0.847105198967346,0.973122297527564,-1.05067100883486,0.762267649162299,-1.14915941240662,-0.584637453454073,-0.462521106166998,-0.664049186083574,-0.146007999471177,-0.999844192655995,-0.57850627296238,1.07191042338717,0.190166214619205,0,-1.06598969106984,0,0.398953996936732,0.501181307155482,-0.0968504640660922,-0.0528217999206776,0.21588446088186,-0.420457178501777,0.168987502441231,0.95719516496592,0.638482753892702,-1.60847657636085,-0.388902809366997,0.778926557977259,0.731451779001752,0.417496725290692,0.538447557430073,1.74854890005053,-0.992634912878132,0.297684961905512,0.0827999404600254,-0.3534287845093,1.03196640114221,0.342663501713811,0.204935476122505,0.507868203190496,-0.905265535455937,-0.834044812581049,-0.259711696079215,-0.416151677423334,-0.156892806254051,0.297777776661845,1.30282823997086,-0.954369858688037,0.486367898590645,-0.00509017484904461,-0.632332899657411,0.449997066859868,0.669994419153217,-1.59827362096899,1.07513331386772,0.511861450127531,0.591386038053731,-0.858674575557825,0.528656174958717,0,-1.73173346830857,-1.81490061310492,-0.446561371611894,-0.773618948850346,-0.289744242177638,0.695527314432738,-0.184269678521567,-0.554514205444439,-0.838540838348764,0.362338850436486,-0.854379309383938,-0.722188648382517,-0.529731331142375,-0.393958248937503,-1.01230190628631,-0.109199106199074,0.758328475409775,-2.38003687297626,-2.30031131928425,-0.301156001640033,1.12894761365412,1.5634101308531,1.81800030979416,1.66323087976588,2.34525247202719,2.15083306628925,0.231798753623228,1.37255152387504,-0.176350179076911,-0.237621907559597,1.46116021502722,-0.185340563235104,0,-0.157166595836448,0.0357537809580967,-0.706061458022751,-0.540479575762981,1.0605407435253,-1.49379058581966,-0.0333811135326455,1.05744446088268,1.54529435110943e-05,-0.00128346030624296,0.000560526823810931,-0.00047309632047301,-0.000750887167912807,0.0655909709117574,9.51516653913693e-05,1.28606698054169,0.0654477623116967,0.00106539737618479,0.57774929075379,-0.02650865960886,0.072865576778082,0.116875870417725,-0.0496757299419391,0.249118737970388,0.073483439936961,0.0909319216478207,0.563399777396017,-0.0904909345961953,-0.210109201755464,0.0444165232101411,20.2777863547834,1.99909897712246,1.99635199993943
"2015-02",9,0.00618397320278286,0.0426324503311259,0.0274856914681221,0.0167919398688632,-0.0190444370197127,0.011472350200342,-0.0098497995332415,-0.0318511510564492,-0.00823737821080606,0.90365961799696,0.974418673228925,-1.03216627509534,0.871186782429102,-0.231314674550704,-0.594041822773139,-0.648307918626987,-0.731881901739701,-0.242708196280939,-0.979599984093123,-0.800578942101357,1.25198672434177,0.150128237463438,0,-1.07193571235179,0,0.209026519335553,0.51419924840789,0.843377976990286,0.651006331364874,0.206013544975988,0.0600370004634108,0.142670157619706,0.889801258224063,0.648753125293805,-1.73709392692314,-1.10492651201746,0.70353315291535,0.85535239941886,1.24734004622208,1.24296021023389,1.81976701842298,-0.400645651144787,0.333731185822032,0.176397269096329,-0.336329634749267,1.23246155463125,-0.692521475640912,-0.435599186211768,-0.0162227911568015,-0.773797411225333,-0.753343134769169,-0.230593259135766,-0.382406379484522,-0.377277919121856,0.231701613961903,1.30850765388647,-0.600940456844504,1.79034361553184,0.422892013426403,0.0857159449106684,0.0795250418519532,0.45907776668541,-1.51416898350245,1.16603309930928,0.51808857593884,0.571982848805328,-0.873781203512478,0.266394526996745,0,-1.05283877050346,-1.50214236675977,-0.458862240842133,-0.805354636387058,-0.391722585686125,0.739424683405933,-0.225501391690221,-0.483789137250545,-0.846136647909439,-0.0692549615454235,0.197608654614726,-0.815879263730873,-0.819169685895483,-0.720108355940092,-1.2512139645046,-0.244168117716335,0.80680108670525,-2.2165671917163,-2.35952756739332,-0.320213525410786,1.05633621557193,0.0408103920625035,2.14973926115518,1.87822446690377,1.62298173739301,1.51923632015614,0.322971441695944,0.781339237492035,-0.330789759190934,-0.151113196136126,1.45136650749704,0.0528459780358408,0,-0.586831903613248,-0.347649297202155,-1.10857489271007,-0.819660696498553,1.01150092503889,-1.97000413464524,0.00395373769455851,1.06162531890757,-0.00416511732096046,-0.000377305872503963,4.94227650529133e-05,-0.000122195385673128,-7.44963897446999e-05,0.0773337689985379,0.000811919541563272,1.28388473556915,0.0498880569561603,-0.000773117558661818,0.581905405181065,-0.0519557460584723,0.240166233446938,0.275933663879812,-0.0320741655808613,0.204328579895879,0.0795761338693459,0.0466697227984097,0.421297338290286,-0.183941760541337,-0.248385022193141,0.00162152994769963,20.3106673926307,1.99938554153908,1.99546201527095
"2015-03",9,-0.0236875800256083,-0.0095275903136165,-0.0381501392577239,-0.0138001734878953,-0.00200066688896294,-0.0483648603331139,-0.0314485092966107,-0.0204901153212518,-0.0407251942484593,0.854145657579371,0.974308530087156,-1.0200330817373,0.677683161109968,-0.82194326216337,-0.552650251829084,-0.584953894230404,-0.590120787458409,-0.057971652744426,-0.961726632701321,-0.594740038086312,1.1284323223407,0.103573261182084,0,-1.16674199585189,0,0.917894501726511,0.481254260148728,1.44087147029806,0.855362202288631,0.212749154863811,0.192406193265856,0.174009257263181,0.864894538114091,0.640432359761726,-1.6938390383365,-0.0518448175782309,0.803665027954048,0.640693385956625,-0.423644278369225,0.354015493006111,1.8853269202607,-1.05842956058635,0.304886482581753,0.22814849316686,-0.321265934962986,1.12718711009494,1.23873395507135,-0.211334444699499,-0.386200846006581,-0.454540910851034,-0.52434039641783,-0.198145786964354,-0.243938353604501,-0.133298911036743,0.250217084634455,1.32378687194471,-0.926067038165829,0.975052846070608,0.442891638094398,0.54833820443951,0.990720926178575,0.9664067668416,-1.40040806931544,1.23404421557712,0.51379048779546,0.597476519106527,-0.886899592641546,0.508049484226246,0,-1.17406839281013,-1.14023197809888,-0.58448498111642,-0.88824357813356,-0.50992212707953,0.851555232134926,-0.281390601800157,-0.533137201594257,-0.860815174630909,0.300171093020142,-1.35510272440529,-1.00490658484382,-0.855074232474823,-0.486736345875025,-1.2199304349256,-0.394242038475995,0.905678301649848,-2.337320786099,-2.34892112554755,-0.313268292655572,0.856391091015924,0.0151040030049365,1.66871567750583,2.00724050911222,1.400012968958,1.58421310300665,0.432157734026072,0.482230013094545,-0.223253908624564,-0.136560099149368,1.43806284492188,0.317166132887,0,-0.890207171098254,-0.711065408846392,-1.29207806176452,-1.06951150292158,0.934210845386049,-1.76880600344513,-0.0253549810192492,1.03470782909712,-1.14299118692117e-05,0.0046933507839224,0.00124302326493107,-0.000965210926776341,0.00121597372275686,0.0618181002222663,0.0019460164676981,1.27502557168041,0.044726023195518,-0.00096291778727326,0.606898245083951,-0.0165214623015731,0.339027713758898,-0.0123494431944779,0.026268055170654,0.343339161656763,0.0731939315314637,0.0895087078675537,0.360336003700331,-0.202802668189612,-0.259097547849221,-0.00889611965592129,20.1299812652143,1.99950586304737,1.99986828018496
"2015-04",9,0.0317377049180327,0.0141616566466265,0.0321885521885521,0.0466325519973587,0.000834306691139597,0.0638609936575052,0.0297214065745184,0.0320935175345376,0.0391956056233125,0.931966707796933,0.975441473399454,-1.03015127155693,0.606055754613772,0.608982047146308,-0.511549890894225,-0.556821806668361,-0.58423261519524,-0.318373618402293,-0.939799377869709,-0.962480604828903,1.29473397136602,0.112791608941233,0,-0.924633027308985,0,0.968949679351439,0.935968410971691,0.471763126348072,0.479244903126069,0.219226887333205,0.0884654185660429,0.17096909588408,0.846693261625696,0.64235470230748,-1.36854459097596,0.471465844631882,0.574518824451964,0.763304963778349,0.104537094938732,0.976065240659484,1.93289032714436,-0.727217282949626,0.328312766794867,0.181829366909954,-0.317987250335519,0.870619664168853,-1.28513675389462,0.0714741254739776,-0.142751540168118,0.270705191627074,-0.345942375240876,-0.152986548247338,0.0717348154864374,-0.243860642158525,0.282206399842297,1.30186640831766,-1.61716890508388,0.974234426785959,0.476814286388405,0.407182665617572,-0.351876501333957,0.281196047642258,-1.27360191888594,0.92763826022887,0.601406309431706,0.598243625633127,-0.855912639286345,0.648178637130878,0,-1.09271344712394,-1.05764327530751,-0.240808677588277,-0.727152648582235,-0.618413508102682,0.614246359077379,-0.658191185274533,-0.539586320960922,-0.870532516842182,0.618134453762708,-1.25369494254303,-1.11312788098814,-1.08988918325573,-0.877605569198512,-1.29567931197299,-0.552654779965259,0.605309731042178,-2.08518763966585,-2.35513219837643,-0.329504046962168,0.738653049486008,0.484149377873504,1.65597303173929,1.68644677074509,2.28763178396893,1.86422622901266,0.551707726517753,1.23011693527855,-0.340149384174701,-0.10248721701441,1.459866614358,0.428704964206603,0,-1.03033872839877,-0.945797005712986,-1.08011383356682,-0.913584466242079,0.83363119207561,-1.84781363190093,0.0322695884257315,1.06809742488296,0.000753020408987254,0.00369251391914969,0.000487747240657705,-0.00185761917849143,-0.0016836814800335,0.00235334026535209,0.0062822378284908,1.27596387485972,0.103553353959226,0.00581463420378616,0.597208157568454,-0.0401940165162228,0.190772935974871,0.0914292841287271,0.150235447716751,0.125918000624891,0.10805547577806,0.0103223193729214,0.539078157482748,-0.175617604562746,-0.22289574747762,0.0291046876576788,20.7158580824933,1.99965018091235,1.99556423035149
"2015-05",9,-0.0264395576458624,-0.0632327756553814,-0.00274008350730692,-0.0280763677201988,-0.0332311663171481,-0.0278116770505493,-0.0172092204821397,0.000638026371756473,-0.0150510661171834,0.903455604887372,0.977010119951037,-1.02655671447737,0.671670650418001,0.690419380130987,-0.516143002183291,-0.48375924826379,-0.428192976529126,-0.162649791560404,-0.909280569640365,-1.15917358374703,1.22695796216475,0.11080636082773,0,-0.904091312817383,0,0.0441978974259269,0.585310106110537,-1.25468687689177,-1.03224212751494,0.190638349502257,-0.63784528464284,0.189689953914366,0.823294645422242,0.644799416485432,-1.26693528126047,-0.0873638648215245,0.877151710895252,0.703650152393738,0.563606451208016,1.1077619039944,1.96327524072012,-0.119156622496136,0.39113471812699,0.205552483407718,-0.322291938213517,0.926965646721727,-1.26242608003578,0.223253773645854,0.049656516495545,-0.14317098468545,-0.3539051376427,-0.101277362451931,-0.339920995473697,-0.217767187228301,0.267449250873756,1.30131932086216,-1.58818170510008,0.926098643370448,-0.133086440004125,0.378144445588364,-0.478003019973249,0.395216358432794,-1.13447028908335,0.999395245819969,0.584484309401563,0.614026348989957,-0.880557375696348,-0.0920970999237385,0,-0.511409018101217,-0.892618387406081,-0.00347116670807566,-0.49874773289732,-0.711154535847897,0.637364462710499,-0.611153025137711,-0.523767546061806,-0.854137895593877,0.842886158725141,-1.14052301284295,-1.16560090051837,-1.15744548464022,-0.229897010792545,-0.86267605526727,-0.702013419936951,0.694340147146399,-2.15107870512943,-2.3616767862261,-0.320475264224599,0.831546641331986,0.873794934198826,2.10349725796054,1.8769593328001,2.34244014164869,2.01058626068655,0.685291274760044,1.41676447107356,-0.315723630999606,-0.112694877184532,1.45790045085812,0.57823630190481,0,-0.92186127912057,-1.05989743307819,-0.368624557276492,-0.60334367823111,0.71899131197807,-1.49176784039073,-0.0236837653471126,1.04280085610418,-0.000670899791526026,-0.000279098419969743,6.92638151336411e-05,0.000927102699343163,-0.000938314025122825,0.0346420422355511,0.00444433735026943,1.29980576671493,0.113206891696802,-0.000112825769677141,0.544106478911909,-0.0251774796889804,-0.121371475310935,0.202782044217354,0.06650619281175,0.106913998388852,0.140389735399841,0.104246402658796,0.569596139137457,-0.0438855576141358,-0.25232336546031,-0.00230996374988641,20.6680052012749,1.99920302143023,1.9995848006139
"2015-06",9,0.00587544065804924,-0.046828856700886,0.0288499280387282,-0.000561212218391893,0.0153972153972155,-0.00927787817853232,0.0278283516404019,0.0062058634710036,0.014553392759687,0.931834248491953,0.984825112541204,-1.00860107751562,0.571396739101011,0.284513122407303,-0.389874727559621,-0.501428889698895,-0.322122362106574,-0.166691068311377,-0.867762469724044,-1.02741105589777,1.22059363465599,0.127520373745911,0,-0.8314542823225,0,-1.60826754542973,-1.03698309350105,-1.78943254113667,-1.53643195956563,0.0981546799912709,-1.1156934631382,0.177161321001753,0.794306586547208,0.659694021827418,-1.22935951338268,0.0464502646564473,1.3214438721895,1.2258496080074,1.27004691654557,1.58605991422513,1.98669528143678,1.24831321963313,0.366707441933699,0.233504177451504,-0.316800975895522,0.830060183689551,-0.9816451920869,0.0151156123183299,0.1475658171845,-0.288265090490098,-0.356808794963314,-0.0498659658691581,-0.609652093317757,-0.144577314666585,0.237164326599373,1.28861215481656,-1.79276076095955,0.889500862439804,-0.0892897455391905,-0.0444636058845406,-0.199074232979598,0.264288992700955,-0.979244764333632,0.607368293534206,0.533093537704413,0.691287833879863,-0.905949188864616,0.58776488403008,0,-0.361461296852008,-0.302072496157368,-0.279238039031844,-0.523265476393765,-0.791488370112817,0.21155276269635,-0.607452170673675,-0.591667159441162,-0.868319878138447,0.568554480421522,-1.3711160273673,-0.298840131255372,-0.732106605679869,0.0631973804583212,-0.422202995200929,-0.817933408370305,0.401960237442306,-2.16960144043539,-2.32856147090617,-0.304402626183205,0.82053363531772,1.13229696995065,1.77595899175041,1.99043718383002,1.68980832648706,1.52084687452941,0.818581263167407,1.39762070279259,-0.307759258012158,-0.148379780417734,1.45576756995343,0.475264634104847,0,-0.364785029622323,-0.746797918100204,-0.144920357746172,-0.365795487020484,0.602863753814494,-1.11405860374485,0.00467136054080836,1.04767215487531,-0.000277551640526274,-0.000880054683763115,0.00117976510815345,-3.01985569337548e-05,0.000318917144070782,0.0612274696411141,0.0101116671067047,1.32436920928448,0.121333970031758,0.00329208549712696,0.476114069081038,0.00332900861068684,-0.244060738221334,0.396524433296455,0.0317675477878064,0.116682797736496,0.0708649727359312,0.132740635199142,0.469119442593128,0.0230319002616886,-0.221304111407716,0.030950067921113,21.3076813660483,1.99913495777567,1.99922457423559
"2015-07",9,-0.0482866043613708,-0.0225730303924461,-0.00591339734215046,-0.0439947880738867,-0.0148458931741166,-0.0343140869650712,-0.0347745126563864,-0.0300954753009547,-0.0112963959117804,0.971752991750448,0.996494821549488,-1.02863059449602,0.454211506968743,0.196867714249107,-0.43109882310111,-0.423662660751999,-0.735216905015787,-0.274042488048233,-0.82765717122331,-1.27590415080179,1.22926801152578,0.131635721407417,0,-0.935318289506634,0,-2.0085584358728,-1.91206636341593,-1.53829823528176,-1.45181131981117,-0.0331186057431619,-0.918554480731685,0.265360995636849,0.79910847650039,0.674594440680217,-1.17979849526306,-0.635920085707948,1.53723248178753,1.48448882110648,1.84019677662117,1.8240432987212,2.00275163203075,1.47451667047552,0.136671311848558,0.293992810419482,-0.334734707574704,0.736559011395041,-1.62645711315687,-0.251161939892806,-0.129948228754971,-0.906412172875091,-0.590782101396352,-0.0126888213568101,-0.906754434267304,-0.212000603593472,0.206402436416799,1.2905932915759,-1.65903638495796,0.759533317553426,0.23682737947977,0.0671140165552349,0.123334261073644,0.520638691829552,-0.803718693549375,0.848416921763468,0.554584108994505,0.617540878232084,-0.897835972644283,0.45105710200534,0,-0.394184019939015,-0.261402495263141,-0.132987258865549,-0.489413711391867,-0.854416759843575,0.490831940563419,-0.464851813844899,-0.544293190205795,-0.837600158623382,1.29174570327159,1.14380794447806,0.109029421965768,-0.126373822388086,0.184249380410553,-0.485413383847098,-0.901085929101537,0.592202426488672,-2.19164395603431,-2.34981464521126,-0.316069018653835,0.478080497236473,0.16216822258423,1.05263526753576,1.36075105122184,0.846739231628603,1.16134887553212,0.929918271947616,0.61379958724139,-0.289141046283457,-0.151067309108605,1.4496827197361,0.362499348850465,0,0.1492786680369,-0.0589003183094218,0.31839492230422,-0.214567861588148,0.500016076839405,-0.918554480731682,-0.0273437982420181,1.01902481884862,0.000211802035416148,0.000474017247811575,-6.47137631822586e-05,0.000720440228284538,0.000403675959317787,0.0714029808010209,1.8069162913672e-05,1.33042045002328,0.139741088311831,0.000436824497888587,0.452694096656835,-0.0693373745242427,-0.201011385881818,0.497842614117602,-0.0796473060332248,0.181839496425059,0.105460658898253,0.161540301564653,0.293457243121006,0.109855752312713,-0.264035582383086,-0.0135629228521101,21.0186869275232,1.99658815868778,1.99957762328879
"2015-08",9,-0.0316421167484997,-0.0416603773584905,-0.0173340156070103,-0.0133101414202527,0.0221012699983505,-0.0223135431311057,0.0139241253171278,-0.00464828013634955,0.0150525933986216,1.07785606099609,0.990101773915014,-1.02226964279392,0.680935730294809,0.745644508045944,-0.821298785386794,-0.567284943843565,-0.993563798718071,-0.411326752632754,-0.804760330683883,-1.29852783636319,1.34029882757071,0.134932563950947,0,-0.888205679438117,0,-1.94505962412675,-2.14809374570066,-1.73733622838263,-1.79412819251629,-0.20581643187423,-1.40381110316064,0.205625683490161,0.772265692419343,0.650520709355459,-1.21947934104891,0.270821867910846,1.30020751012167,1.30880474036158,0.988422362941167,1.35655118246151,2.0033408410709,1.17327184531425,0.167648677962059,0.318133017059751,-0.328350180964528,0.941867362521849,-0.607899876875139,-0.435268766848504,-0.27645078188188,-0.913398943952502,-0.601132162100188,0.00979083214256767,-0.929861727657606,-0.146732791163946,0.184610842831563,1.29714344161621,-1.74360326816242,0.564893791878096,0.582805726572304,0.344711175117416,0.845651000851183,0.814427773835069,-0.603443633243932,0.937762317177547,0.580084185122153,0.675869978379913,-0.918790312049799,0.346569119242466,0,-0.457906443233028,-0.369672071159712,-0.233341590904775,-0.530459647236451,-0.907876082212494,0.584445577328128,-0.895594531887629,-0.568086619656047,-0.825091556288373,0.773374782628891,-1.75326282528669,0.406485896300561,0.432976072759167,0.574227632295331,-0.162794341192518,-0.940456963049704,0.718123287958478,-1.90579668929926,-2.33689243557309,-0.309424009328873,0.540664681037529,0.779802534326942,0.617400536285616,0.73422595661987,0.687623305084181,1.19178484944044,1.01920013688648,0.52243431333657,-0.423389422790335,-0.170934813327389,1.45626155045383,0.567876612923905,0,0.752633950314928,0.540783597727779,0.781716260786113,0.137077289941186,0.430021630964301,-0.303836673933548,-0.00887005396528982,1.00998601371346,0.00480286395579709,0.00199284036693333,0.00013686524324789,1.16055221210081e-05,-0.000328872246847903,0.0515715120557167,0.0164166515418398,1.34177298578236,0.169977636454764,-0.000687506677342958,0.407202762260631,-0.108462235415412,-0.259605006145792,0.347139587023071,-0.0813092019556111,0.298970034718635,0.0899646485512875,0.228776701979803,0.263004231176418,0.2215212400676,-0.231678466152631,0.0192097858668904,21.4224514026042,1.99490210210761,1.99801799777039
"2015-09",9,-0.0112676056338028,0.00645770987557093,-0.0160775890125626,-0.0129143027769482,0.012102495618062,-0.0238801768728228,0.00992706645056729,-0.00941369078072241,-0.00285867428979802,1.10266788313307,0.995571049987524,-1.02417498357728,0.651118959369204,0.68642470692918,-0.955972416176431,-0.882395757109125,-1.01274517539358,-0.46439857228607,-0.798121532440221,-1.11045062372384,1.30922833369862,0.135860130288719,0,-0.913344391674712,0,-1.75341947579546,-1.85561536522628,-1.3183094114889,-1.72140644492799,-0.38987909248466,-1.52066536000511,0.224204268655291,0.729653330095742,0.64639853563983,-1.11528222766077,0.139626437364563,0.732898080557222,1.06812034922831,0.303086402624749,1.03587405695639,1.98352778773375,0.453009314555737,0.256734740058742,0.293227337044262,-0.323022673349445,0.76754952439674,-0.526057500328589,-0.388174824193887,-0.382209718191249,-1.07219038937938,-0.759861566099684,0.0165467243697455,-1.11438182833907,-0.296499966223596,0.150762643283487,1.30183346694713,-1.77690795946117,1.22581946942437,0.937652445239455,0.700032490581028,1.41189016911101,1.26502086511953,-0.383789945505905,1.12274860886111,0.535172916958791,0.762510848219491,-0.938432135812645,0.630604045610624,0,-0.732480853144538,-0.641581818794932,-0.444915223625038,-0.719746864483373,-0.96227920781744,0.803789766946347,-0.768127181135839,-0.532177714133003,-0.807930087338637,1.04721805920132,-1.64775199120255,0.859617825902959,0.708575531507529,0.952046850386624,0.131319309921303,-0.937559539537878,1.01653990882469,-1.95523361769849,-2.3331832482624,-0.306206540888355,0.408181527914253,0.121938877813028,0.247253946220078,0.28084388288001,0.274629113314472,0.987221317803676,1.08313123871178,0.231151602931294,-0.408147377446584,-0.202224376523821,1.45153441837941,0.300862462304517,0,1.0526252713906,1.00423040512471,0.906507664450042,0.24597789799621,0.388423566970837,0.118258609948847,-0.00532497415805074,1.00460786429044,-0.00178741916201982,-0.000284289394503956,3.74432645598266e-05,-0.00274866436142974,-0.00138806201248525,0.0393789822389919,0.00390128285275731,1.33643321313932,0.217611641274202,-0.000167871429979928,0.395763617154142,-0.104443256699851,-0.201593842145694,0.204971131768228,-0.117556783674402,0.405551216472343,0.0591953727623289,0.304545389831333,0.187426843405229,0.261903928280484,-0.247908539638545,0.00210246496088395,21.4674913560544,1.99950248628439,1.9916161116554
"2015-10",9,0.0160968660968661,0.0588419405320812,0.0217650172003174,0.0240024461091575,-0.00737365368682685,0.00727762484789052,-0.011893266762441,-0.00862243862852508,-0.0107507615122738,1.07962839621938,0.992717470202052,-1.02070448016917,0.546624228125221,0.389403760005853,-1.09545205419948,-1.02957747216023,-1.12450934168111,-0.503065467100951,-0.796839182844107,-1.17802541783512,1.35100128206972,0.0857033482530977,0,-1.02414473083703,0,-1.17455274803093,-1.54244386250585,-0.264520017121528,-0.663484792177618,-0.539989252268572,-0.557229676797942,0.267438839184745,0.729260485695359,0.666542564441283,-1.12587520374521,-1.39373162034688,0.712501092648747,0.746502231226412,1.75472804697813,2.20379026956857,1.95453094038398,1.54414933394298,0.24121263533771,0.302831916430589,-0.317068036296356,0.611564503648986,-0.0304728914542321,-0.449144433017277,-0.42990082398196,-0.699510169579991,-0.563034242914649,0.0218645598246497,-0.622170422458467,-0.267162966572146,0.130429687331775,1.29805993611783,-1.68620696259651,1.45233172363825,1.19995895832962,1.05171458051509,1.15015008008079,1.07805252231975,-0.169740118280614,0.631585564799684,0.506828079748265,0.803976267494796,-0.908743785339326,0.909686330182126,0,-1.17106024475772,-0.903393678096168,-0.796586293139977,-0.898671952878102,-1.01368803773635,0.248975432083249,-0.905237296790462,-0.534986189462116,-0.826996990404713,1.03477845903519,0.386429773348464,0.964020796852202,0.877403919817566,0.458860506059869,-0.291059685293306,-0.917913718074275,0.594599450640014,-1.8941224156634,-2.32364726217654,-0.341036305728966,0.372654334798509,-0.803960745191454,0.0290675260341208,0.184370782435179,-0.877522630895268,-0.101335518602181,1.1086810867403,-1.44825475949263,-0.379586553533813,-0.186285723769013,1.44994709737942,0.360919041388725,0,0.98466110614071,1.04532432274996,0.39890981929909,-0.26119113292151,0.353093722254999,0.786370495118243,0.00992708602180512,1.01458069297743,0.000780992892988734,0.00130962363600517,0.000196885536520154,-0.00118787828681105,-0.00248754505545421,0.109205536168879,0.000496569323625474,1.34198285285965,0.129727210541932,0.00088114129508171,0.41007737061757,-0.130881509945104,0.0225904313159802,0.484436523938679,-0.035142322279244,0.341372913804471,-0.0236141114342313,0.213666527428148,-0.0870502592551839,0.214621806426485,-0.247875580682898,0.00213577461957741,21.5133410792386,1.99833360621452,1.99784741130106
