"index","date","Gdp","gGdp","ConSpending","gConSpending","GovSpending","gGovSpending","GrossFixedCapInv","gGrossFixedCapInv","Exports","gExports","Imports","gImports","M0","gM0","M1","gM1","M2","gM2","M3","gM3","Cpi","gCpi","CoreCPI","gCoreCPI","PPI","gPPI","ExpPrice","gExpPrice","ImpPrice","gImpPrice","ToT","gToT","UnempR","gUnempR","InduProdI","gInduProdI","GovDeficit","gGovDeficit","GovDebt","gGovDebt","TotExtDebt","gTotExtDebt","CurrentAcc","gCurrentAcc","CurrAccPercGDP","gCurrAccPercGDP","ForTradeBal","gForTradeBal","InterRes","gInterRes","IntRate","gIntRate","wAU","wCN","wEK","wJP","wNZ","wNW","wSD","wSW","wUK","u","rPPP","PPP","rOneN","OneN"
86,2007-04-01,0.964392697426027,-0.109065826508613,-0.041047816847354,-0.0834957780259331,0.916833465609522,-0.0242041313302842,-0.038406879817452,-0.0137419070147641,0.0374647724440135,0.00623772732589489,-0.73051688548302,-0.0459521353906172,0.357598525152826,-0.042190613185889,-0.0180725621266592,-0.0608110894672478,-0.0783514194938294,0.0459743501854667,0.0360411244707476,-0.0601742995211035,-0.316051926294232,-0.0466139994520655,-0.0128957128225465,-0.0525859201244558,-0.00980367026748739,0.0240909472195107,-0.425262141176484,-0.00240545920367607,-0.975384771020435,-0.360388519696573,-0.996909065214222,-0.00501148253574618,0.110275914105972,-0.120922763672457,0.464861941914199,-0.0028200734211215,0.0372003379841212,-0.0209598283277564,-0.199749747845831,-0.235687204635342,-0.0164368160837073,-0.0119361988977439,0.71808207540874,-0.091186074070042,0.0376985131086669,0.0354896313820754,-0.0301079597420725,-0.0573426554146333,-0.0119157344145551,-0.298321492462264,-0.368523582783025,0.182563271306476,0.131888334012798,0.854017238777226,-0.091943919878883,-0.722931798592499,0.67613913174,0.311401156223035,-0.209662816645179,-0.0882764051717868,0.145290867363157,-0.221955926086621,0.0301923390089858,8.0353990485575,0.00614043204979924,1.19642025614493
87,2007-07-01,0.896418301469224,-0.0532211467325006,-0.00798434012946827,0.00736332068887272,0.944705149628644,-0.111986352798137,-0.0426221636161401,0.0262877702540806,0.0241446810853203,-0.0269740395277857,-0.604593597530258,-0.0436363299326284,0.507829764249297,-0.26399897453074,-0.0899083300993237,-0.0133850799349581,-0.0322670922197518,-0.0243080843151878,0.0536537535033743,-0.000158099510209821,-0.134515495145976,-0.070135781004251,0.00803814986327284,-0.357760421293877,0.00330312974321451,-0.0103415262720209,-0.484929418887838,-0.0999110126945127,-0.99554391019596,-0.21291056132724,-0.984652615381082,-0.126945970765311,0.128259252931489,-0.118333189974017,0.0605746543552174,-0.062688657870732,0.129532935587093,0.0249709154712731,-0.0368016764723052,-0.0567353198968239,-0.00548213509280171,0.0252133626832286,0.934080710014378,-0.0777543182419743,0.0153519036875717,-0.0575044916936339,-0.0262011424281337,0.00408622834323438,0.00916348117132835,-0.446600599110792,-0.0599855846978366,0.405565503147178,0.329439922298249,0.622577650341245,-0.118732078048558,-0.602989703977565,0.0550077733816975,0.503178030642867,0.221702388936627,-0.257675286447676,0.279529747395925,-0.148945508906335,0.138225075418689,9.14609268806363,0.0357405069377763,1.23918092261017
88,2007-10-01,0.502051015164012,-0.0250480367489839,0.00756746188681265,-0.06734709903141,0.943623871540245,-0.0110433357008563,-0.00882897445826582,-0.0351915526451152,0.0276909932920702,-0.0357476066139994,-0.874746556351919,0.0210387124029246,0.581418809523462,-0.486623580602137,-0.204775684830343,0.0804907913168866,-0.118874804846589,-0.148188811026363,0.0053382114529615,-0.01553224594991,-0.0484840048823746,-0.130460167644612,0.0632460352977122,-0.173741381192428,0.05445116054447,-0.0529381978281979,-0.361710018727117,-0.405648060521869,-0.998431197135178,-0.384703176469657,-0.997496896833798,-0.0546300495722271,0.0306537412019732,-0.198568731384855,-0.0179248089414512,-0.00712980625418774,0.0635350457795084,0.016686024188767,0.0194063742696268,-0.0422895049209107,0.050074635149181,-0.0343632639091102,0.384811030412611,-0.288044661448364,0.0475176611716541,0.04564854215455,-0.0185937597382559,0.00469307858404541,-0.015113380652187,-0.261087560800496,-0.0712310704459304,0.352632197878297,0.631585712982734,0.653725456676427,-0.0512059366853082,-0.695737767124139,-0.157719976581537,0.235385561862278,0.277102363281448,0.206896015522976,-0.08355939063454,-0.206192848662467,0.049340904534634,9.59736917425029,0.0328094930650797,1.27983782049693
89,2008-01-01,0.533369173026286,-0.087270107425403,-0.00056670972792118,-0.0353904393970011,0.942131787559016,-0.0132091072805355,-0.00913951648910146,-0.057731478028535,0.00790231745061417,-0.00739441076504553,-0.721664864343649,0.0384139066093195,0.278966626258587,-0.150302753941281,0.00749319031864325,-0.00125589492935164,-0.0115094836827968,-0.0662736283550575,-0.00281007898433352,-0.0367842998840599,-0.202179849341096,-0.0560426083539784,0.106243388003967,-0.22502507380392,0.0107970372426911,-0.198088075574479,-0.0385534117223673,-0.476559013402218,-0.989066164958633,-0.29788699210144,-0.985617969788794,-0.0685937548179818,0.144850481015604,0.0213051901655041,0.0414864355676926,0.00363599536470693,0.0094415716601533,0.0572197730581581,-0.0298934506662638,-0.477605480377643,0.0305453835702268,0.0312851215916156,0.902222903513752,-0.437070125679421,0.0095483593848869,-0.0408065397915813,-0.182438172747477,0.0305242996878287,-0.0285713274459979,-0.211101885440598,-0.14488058564562,0.423982137199993,0.178942590970086,-0.0310030577849512,-0.114198464517887,0.0111409425898337,0.58747829304425,0.258388444361884,0.00871319982113108,0.0491602029817196,0.0616195161783427,-0.237288262791677,0.0131317786112777,9.72339970149725,0.0192018364809122,1.3044130570482
90,2008-04-01,0.770882953208728,0.00147256593292422,0.00122395164734258,-0.0737497796283739,0.989720919455594,-0.0682648611342148,0.049792839049217,0.00234608814733319,-0.00952623606191479,-0.00557610155089489,-0.929844108314513,-0.0105438977266337,0.363250478327822,-0.182832323865443,-0.00148624417169231,-0.0110332724195448,0.0333690441324004,-0.045388211035848,0.0339644717820017,-0.177450610513783,-0.0319251550160922,-0.00239016089409452,-0.0420488667821368,-0.0657094057082784,0.0489401622787694,-0.166161122494883,-0.0449942343560702,-0.21435968367005,-0.989901960967542,-0.108324056326402,-0.989576958458417,-0.0876019810822674,0.157217127395344,-0.0986281040949752,-0.119616532350731,-0.00825091767459836,-0.032034707538194,-0.0330619916894673,0.02425458841817,-0.407273523615313,-0.0182591900356522,0.0165471789751151,0.868109941389124,-0.204376324968539,0.0102740083006572,0.0509778621168583,-0.233923001617626,0.0612061493325437,-0.0351874612777686,-0.344468132869499,-0.175253315493796,0.51354656711889,0.0836904849615814,0.101415228138118,0.000878838171301202,-0.669790206167683,0.301320693374244,0.650594811013207,0.613471061962946,0.0818652428959664,-0.128227169754713,-0.208801267741551,0.0460482551176058,10.1711452915622,0.0456865526061677,1.36400719279921
91,2008-07-01,0.677667323154487,-0.0196164841392589,-0.0165939735466664,-0.00566012762516079,0.995941108320978,-0.0162432890690367,-0.0986071435467467,0.0018283232828783,0.00111516310730486,-0.0285099277857796,-0.939671593994969,0.0435059226063362,0.0595674980538455,-0.297399975783147,-0.0291976836646469,-0.182826816634249,0.00496712213665936,0.0060596985088421,0.0163329155825125,-0.207838767300827,0.0451037332053585,-0.0811931572287254,-0.0767078660664559,-0.167013870892032,0.0298329880625163,-0.147914915911709,-0.009999898376536,-0.20496832913069,-0.989582257317712,-0.0215233865719901,-0.990405128323873,-0.760428353056928,0.182686050631804,-0.00516513668341328,-0.0581709699185992,-0.0176282688495617,-0.020384859950111,0.00803263850107792,0.0403415201476805,-0.187251769799535,-0.0648321989695372,0.06736142302754,0.564057561367438,-0.446395274112015,0.0724213549082619,0.038597848625332,0.00847207712226708,-0.0376393186901631,0.00820493390809496,-0.491682918825064,-0.199181720981489,0.295586512669415,0.221273256225646,0.089171217996743,0.0474536924144427,-0.356965377166129,0.0768013717321946,0.114160265399306,0.287122505455342,0.303104450312443,0.218648643796287,-0.228838335054048,0.022357547130674,10.3985471517913,0.00113628935609794,1.36555709965402
92,2008-10-01,0.641953210085052,0.0593421085961024,0.0137369868988,0.0381680788770419,0.994797747309556,0.0326588166754657,-0.137012640429063,-0.0448346782224748,0.0850427683909104,0.125950625268398,-0.962112003768649,-0.0235505322628424,0.0811273747750272,-0.206310941155766,-0.0560296178860372,-0.0381932949399252,-0.224727586992191,-0.00717962242244062,0.0217208172601088,-0.0239435254714336,-0.0427422937901932,-0.0886645336402241,0.0463733699987431,-0.420248097348759,0.0142647690723681,-0.147780058213421,-0.0996309988180839,-0.28793070420016,-0.988618052221529,-0.0146138523296304,-0.998119855655415,-0.209122020739663,0.195654131163683,0.0305899131010098,-0.000218845806299503,0.0513355376397283,-0.0867023929334668,0.010306533368354,-0.0639698687934829,-0.24106341476334,-0.00966150572266978,0.0586620346631572,0.978404194143926,-0.0857414671020101,0.0671854075350363,0.1641359828697,-0.0836388989058697,-0.00738369054197006,-0.0578901643511894,-0.314178184868183,0.0124309654593318,0.297039616787382,0.00708832240890167,0.0583211533447666,0.0686353867911955,0.438659710304246,-0.0957338625536492,0.142729545521168,0.141520193038143,0.232366951824325,-0.0690898193895806,-0.320674552955713,-0.0603440292879652,9.7710569179113,-0.117613585420783,1.20494903306691
93,2009-01-01,0.835365132017898,-0.0290689490816538,0.03624121075692,0.0367012472375572,0.996966457313702,-0.00988119195572134,0.0357580703733563,0.00108510443983732,-0.00391201588512391,0.0124937170942221,-0.947203486964352,0.0173095002770831,0.169213676852341,0.0321008629431013,-0.0977386892717062,-0.110541238210176,-0.0428562576617371,-0.0677510260329805,0.0500688350325356,0.0112761596850165,0.138999648358896,-0.00276247775952611,-0.00344460980250524,-0.114106347683988,0.0289851864078145,-0.000918291307880709,-0.260881814666256,-0.94287570971857,-0.983680254839753,-0.0756910773312812,-0.9920866928271,-0.98148130145826,0.451664720807565,-0.00593034568765802,0.00913225204742313,-0.00962019687092063,-0.460456857289472,-0.00809735815114292,-0.0218852331720362,-0.0277225714325482,-0.0613861499743177,0.0451157194723008,0.373897707940002,-0.0565420969830065,-0.0261198565878474,0.00569198291827077,0.0368399500581205,-0.0654270496898529,-0.141313882934003,0.012114271137006,0.0308254998338839,0.0174867300759535,-0.247667028641308,0.393567273196459,0.0830220880116548,0.45570338913727,-0.081172352337633,0.174079695250929,-0.129705411746608,0.225662154035529,0.0821267726244656,-0.212884982791092,0.0409952442968872,10.1716237832999,-0.053130563831449,1.1409294115519
94,2009-04-01,0.68435421672075,0.0470023932332496,-0.0471716539084879,-0.00582539944370707,0.968095503626617,0.0291597040772403,0.0430030678371773,0.0247509849481066,0.155548607518794,-0.00728066758847357,-0.962601517009715,0.0283377678584704,0.0450221311721517,0.0155581223340783,-0.00697585145988567,-0.0149035908116295,-0.0235305087461747,-0.0146679338718101,-0.0389241559003704,-0.0620886629900008,0.0520623564929324,0.0354696837070037,-0.154649398857702,-0.0187165825320046,-0.0095115475776652,0.0277027495623547,-0.609271487216414,-0.80540700414269,-0.997322555969664,0.00222400986969352,-0.990734993630865,-0.432042318670071,0.761072063752417,-0.0450174296851674,0.0296532285190095,-0.132232466162496,-0.934767323735234,-0.00309471143839936,0.0212968876902815,-0.0891216654034601,-0.0331536660473679,-0.00226644294278456,0.109534824104029,-0.0397767187448622,-0.000377532484341081,-0.0115888374903982,0.0616602010056073,0.0137044074108183,-0.158732168338702,-0.0107809667332147,0.0171101621479732,0.0194417945713815,0.5629417690328,0.429883382938691,0.0893245424365576,-0.763506520142894,0.411630686085239,0.387312248287834,0.000612269062119059,-0.134825749243751,0.0047440900373325,-0.18937693839707,0.0718974293268244,10.9029373853987,-0.0173642263256801,1.12111805502809
95,2009-07-01,0.741442298627505,-0.0965159318554864,0.0361439531365117,-0.0412411096310376,0.996390399176828,0.0183139554588939,-0.0222473792129166,-0.0665765202778304,0.223730165325886,0.0798177958573948,-0.977930249756778,-0.022849718851289,0.0467505353403977,0.00360817747962985,0.0143525022586667,-0.0348272783850527,0.00293108223640923,0.0130939773231145,0.0419144105190101,-0.0602277047095488,0.151130178366782,0.02509614091248,-0.0415329742250589,0.0273297896078368,0.0440234370625107,-0.0489961748696824,-0.0578746649435941,-0.892533306206131,-0.996916139525453,-0.234646108928852,-0.990872055026813,-0.589221585709414,0.576172501921753,-0.0246298759047081,-0.0291000818419643,-0.0910904836713333,-0.9531743307471,0.0501585292209719,-0.0394977214936738,-0.0143903144760551,-0.15708120744511,0.0115958842599319,0.0610889158275304,-0.119705033341377,-0.0461994600462153,-0.0192788088028496,0.0179781610270629,-0.0441707220160797,-0.0509894294196228,-0.0309544001904188,0.0131749282833583,-0.00508030635866926,0.500002444171111,0.458286680370053,-0.00863854143988228,-0.903975293949429,0.575314144195195,0.1957213682886,0.00953699702422037,-0.0936155460305756,0.310206582336252,-0.154104727091878,0.128576523759411,12.3047991731798,0.0577777057565294,1.18589368412984
96,2009-10-01,0.896719373289783,0.00381631093472558,0.00622124437936039,-0.00436177481542828,0.948748235273783,0.0494775740492644,0.0153207139605363,-0.0066828635514579,0.499531361442863,0.024513183691881,-0.966832515745907,0.00797407442371514,0.137156809925706,0.119452630657943,0.029028274083438,0.0178127447582249,0.00873934081520468,0.0127947549547714,0.0563815476477651,-0.0163223821636883,0.0652457142054218,0.0257211737873342,-0.125791672753065,-0.0123130179586386,0.0225214429683582,-0.00227838077067851,0.0439005988145972,-0.988411679820953,-0.988130904126687,-0.0508181562574355,-0.996309096142947,-0.634713298520622,0.390782192504379,-0.0159462027582143,0.00661323113609322,-0.110409642993369,-0.940339491899363,-0.00712763536748933,0.025539371865569,0.0129746974678919,-0.0730711241523831,0.00222567952651766,-0.0282718896426388,-0.118895744848985,-0.0171769809013135,0.00574066789161821,0.0115734234606019,0.00712431415682666,-0.0954385641537911,0.0399548539279998,0.102832161802319,0.0582898717215409,0.811370895943428,-0.00847487110653361,0.201539598815979,-0.517782521580979,0.789666886561839,0.655965389524487,-0.0592551796841404,-0.333313270851052,-0.472819845936027,-0.112875052423859,0.219931683957173,15.0110143760921,0.0746020256499808,1.27436375517144
97,2010-01-01,0.924810883292692,-0.0116246746877372,0.00924249571378589,0.0495804350077388,0.97975656881175,0.032351822975459,-0.038838039868403,0.0303918420559936,0.598600522913581,0.0461812299495209,-0.971054304936074,0.0606516594699556,0.0369917172347898,0.0134297927239067,-0.0301884624240188,-0.0209792670016266,0.0167309494222466,-0.0107455576957179,0.0361587967779264,0.00233158338895764,0.103082686230186,-0.0403756641685022,-0.0522509779523097,0.0178447894281367,-0.0113814281233033,-0.0540370602466153,-0.0736671960264056,-0.928795339883308,-0.999787934535931,-0.13595145894547,-0.990167330404268,-0.300774589809517,0.510934465866382,0.0135469791769005,-0.0137963247405483,-0.0659441603911398,-0.986630327262642,-0.0398468869019943,0.0391573485636537,-0.00803600469251315,-0.0833865263422206,-0.0187060298063928,0.00770908089836262,-0.0401227282155633,-0.0713413269831809,0.0725774116079439,0.0240796324339054,0.0914257972682895,-0.0406472198292604,0.0520831193968312,0.0139594827710073,-0.015633000118658,0.475991582106152,0.416879943866865,0.123014038360805,-0.322337469383818,-0.0641046329212524,0.367587378134077,0.00872702183090515,0.027523399426496,-0.0305637405808141,-0.216040149139743,0.0371734358523633,15.5690253560806,0.00293846113676759,1.27810842354012
98,2010-04-01,0.631019711332031,-0.0400012062301879,-0.0184741129216602,-0.0392719367760388,0.888046165714692,0.0442482367496184,-0.0322166943782748,-0.0163051158826228,0.415600172938404,-0.0324279591707196,-0.984767432712719,0.0540950504044395,0.0677576157481836,0.00378001790018789,0.0277526015294066,-0.0215653813753785,0.0459341671789888,-0.0564915568239227,-0.0103073765813813,-0.0326612265709569,-0.0289668573945647,0.0307239175073976,-0.0228202555872537,-0.00511096537466094,0.0101102455860662,0.0140827446049064,0.00899438416300272,-0.999297383844578,-0.999947860273401,-0.11343104438428,-0.979280208423792,-0.79543922054025,0.937408687403412,-0.0296010311872368,0.0227250984135944,0.0176908594701809,-0.945934663142908,0.0629097538162783,0.0286224691858489,-0.00472384106072443,-0.0599334367871805,-0.0270004517327167,0.0227140427105828,-0.171172366489116,-0.00148084964187576,-0.0398758794512356,-0.0380039312350796,0.0119950653399131,-0.0445652079880365,0.010122274766155,0.00899769435236802,0.0271116173062015,-0.0570041221326174,0.565887546271794,-0.101302034600188,-0.567678090357324,0.245719945657449,0.393801538103983,0,0.431298454814701,0.0776692076971202,-0.245745563204261,0.004300273027033,15.6359764158766,-0.0183949159378637,1.25459772652962
99,2010-07-01,0.536755447473611,0.00207818382339416,0.025452826312183,0.00801403060909336,0.94060334942329,-0.0106023683104085,0.0943983179710134,-0.0373157836932747,0.747919140566048,0.0065184408275752,-0.988112673338167,-0.00274462858077777,0.123681582431773,-0.0460509737774312,-0.00437299280565707,-0.00300697707670239,-0.0236691392095652,0.0780272323033227,0.0058452864717683,-0.0252771908357105,0.0455210979950858,-0.00247846547050427,-0.104702844609332,0.0232240540387852,0.0125468269068085,0.00145214528641445,-0.0181662708352342,-0.998173255383538,-0.978974937988594,0.00486269136216442,-0.986841781390713,-0.399109070185164,0.864854290946646,0.0113092902577966,-0.098036146737593,-0.0513640840807851,-0.92767736111562,0.0223426435180517,0.0225371393022151,-0.127147652531858,-0.0148860233672799,-0.0211305388210307,0.0253057650629979,-0.0127199698386228,0.0865963777134008,-0.12809539552195,0.00647308519672851,0.0292589172047424,-0.0586152150453341,0.00570799671586171,0.0114674669383701,0.14285387026019,-0.255082019614278,-0.0631599695007291,0.0165493716455282,0.416203399496012,0.151640474570809,0.406281978686146,0.241058702916584,0.0628550420067465,0.00646287107169156,-0.243720378676316,0.00638010137712642,15.7357355305402,-0.0320260349520461,1.21441793588903
100,2010-10-01,0.564696359790709,0.0132894519717099,0.098469558476575,0.00249275992405737,0.658651613276,-0.100835361655606,0.12393799584306,-0.00345077813168751,0.408714675594783,-0.0192724294835912,-0.994560092342403,-0.0371357564418582,0.320398331618701,0.0305047153359891,-0.0275344083368676,-0.00436710931459816,-0.00832821796521669,0.0139878527057562,0.0160052232877599,0.0141390731369403,-0.0395129730356652,-0.020894413334188,-0.337668019607629,-0.0180759789485746,-0.0209109321845865,0.0282326931432633,-0.224381868413579,-0.886677043661774,-0.996706094541585,-0.212699157154759,-0.997653790271845,-0.632164974660961,0.583070007766285,0.0506890672504951,-0.137331905780803,-0.104545939863954,-0.565520573308996,-0.0158356158099619,0.147875469067047,-0.0159375143584337,-0.032520567768693,-0.124597065482207,0.0189880225032836,-0.000295437264968723,0.000238857495419527,-0.110201874553823,0.0231807906177546,0.0803013208752909,-0.0165316044914781,0.0490307366678246,-0.00769546019211557,-0.0312884868373648,0.559099396081632,0.139829059932272,0.0730516529386983,0.481282634124789,0.172303566179399,-0.233540371788232,0.0817774064209036,0.17823172329911,-0.401729360873487,-0.155343392707208,0.126320025312734,17.7234740410725,0.0890845238204284,1.32260377942669
101,2011-01-01,0.518126880828138,0.00291212194933248,0.124645506342893,-0.0847458843261303,0.851037914949077,0.00343330273952337,0.0529174518810995,-0.0178575587003586,0.353957182265319,-0.0326690918411398,-0.979840131047288,0.00123221929440646,0.10704970999717,0.0245039216595319,-0.0315984195884647,0.0161167696298825,-0.0311048165951328,0.0240930172468213,0.00568462894932421,-0.0301066420317638,0.0147772858112713,-0.032163239787302,-0.550478327548992,-0.0215310258040391,0.00822153634879096,0.0186020515796047,-0.223263609066891,-0.924722608153682,-0.985746477400982,-0.471314714862677,-0.979938895427922,-0.566964357121064,0.603725805574732,-0.0237202461911483,-0.0317122748269845,-0.0426981883940589,-0.526476847105405,0.0986896910157088,0.0501466697055426,-0.0530760152702282,0.0386575420534892,0.0431562594144267,0.10206881158174,-0.0355240582514362,-0.00810103865309847,-0.0345168844313165,0.0213568924879479,0.0619853731673795,0.00568070082968629,0.032021983054603,-0.0176524971629059,0.0618830119126739,0.288482356125503,0.128159553136326,-0.0091222718844064,0.0826904815674841,-0.179233359735575,0.153953476957662,0.582876399984546,0.2769772275344,-0.317951492608399,-0.221677064161309,0.030516172688326,18.264326635547,0.0131866755622145,1.34004452636335
102,2011-04-01,0.407512368065255,-0.0082607396310508,-0.0325522626485791,0.0137698133313114,0.957729156752846,-0.0280349593962934,0.0419976800563912,-0.026346589093617,0.326557863996918,-0.139385937693078,-0.971364137034331,-0.0313856468867364,0.239383008874833,-0.0114215271537923,0.0185703174547827,-0.000325785048001377,-0.0446027063275713,0.0278033438591829,-0.10713516619157,-0.00761226464457054,0.0820958341080165,-0.0293265528307501,-0.641995079447828,0.0152836905246047,0.00614315849956247,-0.0544665507912252,-0.1509004037971,-0.926178511512473,-0.965335587955131,-0.471867760610702,-0.99969220963898,-0.344249540341629,0.386197522828881,0.0248741630285708,-0.0750197256043623,-0.0287649261644977,-0.5182526516161,0.00912955322952937,-0.0399090952306315,-0.0322147740780919,0.0143425926242531,-0.27310960510915,-0.0109562512480619,0.0421870589530707,-0.00643480459986543,0.00738169647562251,0.0125655532944392,0.11345288081291,8.15314966395638e-05,0.103202607626973,-0.0645013605738384,0.030231724400037,-0.256686558512848,0.0802472486204439,-0.00832141198637713,0.15833099451456,0.0525032062753288,0.274895451392628,0.645445315813314,0.628986480369164,-0.56352324339179,-0.21892571488236,0.0337387780882672,18.8805426988353,0.0291463131556322,1.37910188377122
103,2011-07-01,0.446117712575571,-0.0298275026325229,0.0581977522692742,-0.0405393329320251,0.952565776636387,-0.0398051888541846,-0.0261335207294586,0.0301946542868611,0.2538949035773,-0.0464945453543701,-0.957714011508728,-0.00244232489158638,0.243538538508546,0.00235063773870064,-0.0224636733652803,-0.0610280681943464,0.0381118763217442,-0.0278391506319473,-0.0436411599757186,0.0131237786084193,-0.0296280054674451,-0.0206809798372909,-0.201570496400154,0.000382708344288604,-0.0177256368213405,-0.0769297170380768,-0.376845544588151,-0.975597840478968,-0.974095003111539,-0.522019683766244,-0.98231833538532,-0.34512350290861,0.551401931555729,-0.0470719890556237,-0.0813211331125553,-0.0103182525361963,-0.771123196760576,0.0805640735471904,-0.0306357967775439,-0.0519606283746675,-0.00503786726819316,-0.0802205507664707,-0.0328665039263244,-0.0564217190092745,0.00775080746177692,0.0241802270624081,0.0175499334587402,0.0430694864507514,0.00636612055028191,0.0457342262658456,-0.103296646844814,0.0361598621435672,-0.136590678860386,-0.204934892804192,0.0672868545192546,0.451669206884395,0.635333197702421,-0.117852566259011,-0.31443668127677,0.783577986376911,-0.149356137991293,-0.153720498484195,0.129281090700206,21.3214398519526,0.0329426245070667,1.42453311928529
104,2011-10-01,0.632408705089263,-0.055611945746545,0.0141966782238792,-0.034111984204488,0.599751535081942,-0.0134566929066906,0.0948865100859067,-0.0628222156216368,0.306273385184833,-0.0303238782598227,-0.986664258293674,-0.011834977227564,0.29986860195777,-0.00305839450407089,0.0252909728259062,-0.0520964913936986,-0.0691804697099121,0.0135721848017493,-0.00261474866284932,0.00110110861315067,0.0228349305119596,-0.0171584163980574,-0.392818511529397,-0.0126556194422914,-0.00990469553858395,0.0215231487463398,-0.641453405727391,-0.948694269657083,-0.995925464134045,-0.597451587675273,-0.969766139073167,-0.128908849489025,0.682790765311258,0.00980494068808456,-0.0416809210257253,-0.00350694967219599,-0.484984671292755,0.0738382111593127,-0.00619798912275718,-0.0168049565412935,0.0615093590229123,-0.271608355007069,-0.0399636019746752,-0.0396679246330804,0.0323396015187964,-0.0440774356559275,-0.0177270951436208,-0.00482726196463398,0.0175298262791298,0.0103621783854504,-0.0097103959293695,0.0382461327522235,-0.455512063132097,-0.184758057502704,-0.0944300755568264,0.614646447172967,-0.339450394044259,0.47702705706561,0.282158791499835,0.725644635060084,-0.0709328756850384,-0.233923001876622,0.0167560611806421,21.6787032025713,-0.0721156030197141,1.32180205436648
105,2012-01-01,0.166856708642135,0.0235488799988475,0.0214595506900629,-0.0434476671222633,0.741315368879252,-0.000990558141626394,0.0191274533945247,-0.00309160526617408,0.711926256664307,-0.0230587574021654,-0.958996854526424,-0.0127233241961406,0.461760394810483,0.039961690516325,3.28346812947036e-05,0.0313041552424553,-0.0483120514183936,0.0338611683747156,-0.00833174750397786,-0.0011158757772816,-0.0536626595077186,-0.00300167372940013,-0.532720365710337,-0.134322769359279,-0.0399125457588183,-0.0557906030462029,-0.114966394549073,-0.913453494388591,-0.954461386780732,-0.355726082073111,-0.999044696420916,-0.574664857697025,0.78712306790499,-0.0193201182299188,-0.00243153072436665,-0.119523183683223,-0.294955160571703,0.0255979087735458,-0.00454897349480465,-0.0450213910583863,-0.010567394417901,-0.0744569575131786,0.0532922984343756,-0.0107553250823001,0.0418008498908659,-0.00124227513672676,0.00897252540955958,-0.0220143446924648,-0.131411356741948,0.126752934682701,-0.0179980937069937,0.0179975062491342,0.541585399859167,0.128435755955586,-0.0231214660422563,-0.0929275768000133,0.58923343283058,-0.174634481524762,0.24316643418473,0.169283268777907,-0.379128755431328,-0.194656567724405,0.0645540997357999,23.0781523712529,0.0113391413806898,1.33679015473822
106,2012-04-01,0.197909688748316,-0.0250294502360482,-0.0090995561931241,-0.0554969679980648,0.260779514548025,-0.0706081713491368,0.0895402431748427,-0.000115805061853864,0.788392474387352,-0.0108733940197008,-0.95363520007158,-0.0741605994248039,0.584347468211489,0.029910117018175,0.0306709551215341,-0.0161934266768333,0.0146471462607476,-0.0172598418408179,-0.0181755195182549,-0.0465992286951085,-0.00615215989622195,-0.0221003871919715,-0.430917696638088,-0.0503657746457253,0.000281852596742448,-0.0706646834806247,-0.341697683233224,-0.903204601977774,-0.99201730664514,-0.44992846715703,-0.989320220394363,-0.49218361518187,0.607868377485867,-0.00816020769084909,-0.00254826382820428,-0.00113755466697604,-0.275334558575916,0.134417068380111,0.0367698967399374,-0.0829651395487573,-0.0786018576355729,-0.14743638004163,0.000643221925741792,-0.0142792540942783,-0.0999851946169142,-0.00222782219765212,-0.0373710316207071,0.0222120667758067,-0.0462684954614121,0.064745883943189,0.0140640669457952,0.0774429388064796,-0.534949793875964,0.0794570807899814,-0.0697177132661939,0.454284537563075,-0.274305256707679,0.559802987840799,0.189946898601302,0.301359279325589,0.29955741989351,-0.242720901311087,0.00741452469045701,23.2492659018196,0.0274642449230071,1.37350408695862
107,2012-07-01,0.4176074544437,0.0100860045752024,0.0704054825837395,-0.0758804461637098,0.598565572490109,-0.0254370967684193,0.370825960200282,-0.0226701240271284,0.544337289394696,-0.0451111565906714,-0.98149563460125,-0.161580389740344,0.360541827102894,-0.00905314025749276,-0.0250345970216688,-0.0259323225354114,0.049707691749198,-0.0924630407252208,-0.00785317800650695,0.00128574585908829,-0.00123345795498741,-0.0215684467061971,-0.192553322962533,0.00459807938174731,0.0189053372819821,0.0133079122866306,-0.410958887442109,-0.817147438882533,-0.980554377446351,-0.505753257512881,-0.989607206512981,-0.36599265482765,0.835231923772981,0.0054274043916176,0.0480500620795215,0.0416406108349355,-0.0447324353226224,0.0219501524278617,-0.0039045400337307,0.0114950039510973,-0.0417378221125416,-0.225917829133586,0.00417812156300049,-0.0660414979488918,-0.124618124737495,-0.00830347748053374,-0.0494416457045221,0.050535629458563,-0.116763826407846,-0.0241632309071526,-0.00158715468378272,0.0514767160944979,-0.00580254156087262,0.0732828176727129,-0.102435013422147,0.65205085415638,0.207718394530934,0.0415339325489558,0.433388387988091,0.116096602702707,-0.427829832263368,-0.249421698171061,0.000579139364707781,23.2627304669039,-0.0287264930713156,1.33404813132118
